Order Line ID,Order ID,Order Priority,Customer ID,Customer Name,Customer Segment,City,Product Category,Product Sub Category,Product Container,Product Name,Profit,Quantity Ordered,Sales,Discount,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,Order Date,No data,No data 2,No data 3,City_1,State,Postal_Code,Country,Latitude,Longitude,Continent,Region
"7167","88017","Critical","2620","Phyllis Little","Corporate","Riyadh","Office Supplies","Appliances","Small Box","Fellowes Mighty 8 Compact Surge Protector",176.15,13,250.26,13.96,21.39,3.99,"Regular Air",'2012-09-24','2012-09-23',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"6592","90859","High","2426","Dorothy Holt","Small Business","Riyadh","Furniture","Office Furnishings","Small Pack","Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",60.93,3,90.09,5.55,32.64,3.92,"Regular Air",'2012-03-16','2012-03-15',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8261","91389","Critical","3005","Teresa Watts","Corporate","Riyadh","Office Supplies","Binders and Binder Accessories","Small Box","GBC Therma-A-Bind 250T Electric Binding System",1004.56,12,1479.72,61.35,129.8,19.989999999999,"Express Air",'2012-12-11','2012-12-08',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7758","87885","Medium","2840","Bob Berg","Corporate","Riyadh","Furniture","Office Furnishings","Small Pack","Artistic Insta-Plaque",188.67,17,267.279999999999,9.98,16.55,3.73,"Regular Air",'2012-12-13','2012-12-11',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7739","89799","Medium","2831","Mike Strauss","Home Office","Riyadh","Office Supplies","Paper","Wrap Bag","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",96.96,15,142.86,1.78,9.619999999999,2.15,"Regular Air",'2015-05-07','2015-05-06',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7180","90928","Low","2626","Lillian Fischer","Corporate","Riyadh","Office Supplies","Appliances","Small Box","Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",576.61,14,841.54,26.83,60.11,13.22,"Regular Air",'2014-02-23','2014-02-18',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7163","88018","Low","2619","Brandon E Shepherd","Corporate","Riyadh","Office Supplies","Paper","Small Box","Xerox 1891",498.92,15,735.44,27.97,51.61,5.81,"Regular Air",'2013-10-26','2013-10-19',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7212","90177","High","2635","Lester Erickson Frederick","Corporate","Riyadh","Office Supplies","Paper","Small Box","Xerox 213",33.99,7,47.88,0.66,6.84,7.86,"Regular Air",'2013-02-25','2013-02-24',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"8301","86350","Not Specified","3012","Annie Livingston","Corporate","Riyadh","Office Supplies","Labels","Small Box","Avery 501",48.77,19,73.17,2.57,3.89,0.5,"Regular Air",'2015-09-27','2015-09-25',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"6568","86762","High","2417","Ken H Frazier","Consumer","Riyadh","Office Supplies","Binders and Binder Accessories","Small Box","GBC White Gloss Covers, Plain Front",101.03,10,142.1,6.8,15.28,6.46,"Regular Air",'2015-08-28','2015-08-28',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"6593","90861","Low","2426","Dorothy Holt","Small Business","Riyadh","Office Supplies","Appliances","Large Box","Hoover Portapower™ Portable Vacuum",134.86,37,161.01,9.93,4.73,49.0,"Regular Air",'2012-11-02','2012-11-02',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7161","88014","High","2619","Brandon E Shepherd","Corporate","Riyadh","Office Supplies","Pens & Art Supplies","Wrap Bag","*Staples* Highlighting Markers",17.239999999999,5,24.27,0.92,5.11,0.71,"Express Air",'2012-03-23','2012-03-23',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"6566","86760","Low","2417","Ken H Frazier","Consumer","Riyadh","Office Supplies","Paper","Wrap Bag","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",39.99,6,56.39,1.93,9.789999999999,4.389999999999,"Regular Air",'2014-07-05','2014-06-30',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7772","85934","High","2846","Jennifer Marks","Corporate","Riyadh","Office Supplies","Storage & Organization","Small Box","Filing/Storage Totes and Swivel Casters",47.91,7,68.099999999999,2.24,10.24,9.449999999999,"Regular Air",'2015-05-10','2015-05-07',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"6571","86753","High","2418","Kyle Fink","Consumer","Riyadh","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 318",19.63,10,27.54,1.59,2.93,1.25,"Regular Air",'2012-07-12','2012-07-10',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7735","87721","Medium","2828","Monica Howard","Corporate","Riyadh","Technology","Computer Peripherals","Small Pack","80 Minute CD-R Spindle, 100/Pack - Staples",311.339999999999,12,465.04,20.55,41.67,1.99,"Regular Air",'2012-12-02','2012-12-01',"","","","Riyadh","Ar Riyad","SA101476","Saudi Arabia","24.640","46.772","Asia","Western Asia"
"7476","88122","Not Specified","2728","Steve Martin","Consumer","Rome","Office Supplies","Labels","Small Box","Avery 498",12.97,7,19.43,1.42,3.05,0.5,"Regular Air",'2015-03-29','2015-03-28',"","","","Rome","Lazio","IT101425","Italy","41.895","12.483","Europe","Southern Europe"
"7497","89021","Low","2735","Dan Crawford","Small Business","Rome","Office Supplies","Paper","Wrap Bag","Wirebound Message Book, 4 per Page",74.97,20,108.87,2.97,5.73,0.95,"Express Air",'2014-06-10','2014-06-05',"","","","Rome","Lazio","IT101425","Italy","41.895","12.483","Europe","Southern Europe"
"7668","87553","Medium","2796","Cindy McLeod","Corporate","Rome","Office Supplies","Binders and Binder Accessories","Small Box","Premier Elliptical Ring Binder, Black",257.73,12,377.73,12.24,32.119999999999,1.49,"Regular Air",'2012-01-23','2012-01-21',"","","","Rome","Lazio","IT101425","Italy","41.895","12.483","Europe","Southern Europe"
"7481","88118","High","2730","Valerie Hahn","Consumer","Rome","Technology","Copiers and Fax","Large Box","Hewlett Packard LaserJet 3310 Copier",6427.9,16,9421.87,599.14,633.19,24.49,"Regular Air",'2014-07-04','2014-07-03',"","","","Rome","Lazio","IT101425","Italy","41.895","12.483","Europe","Southern Europe"
"2376","86461","Critical","907","Rachel Casey","Home Office","Ryazan","Office Supplies","Paper","Small Box","Xerox 1949",23.95,7,33.869999999999,1.65,5.26,4.72,"Regular Air",'2014-06-17','2014-06-16',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"2603","88390","Medium","1015","Beverly Cameron","Home Office","Ryazan","Office Supplies","Pens & Art Supplies","Small Pack","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener",460.08,14,649.88,17.68,46.42,8.99,"Regular Air",'2012-09-18','2012-09-18',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"2251","91197","Critical","868","Sharon Ellis","Corporate","Ryazan","Office Supplies","Paper","Small Box","Xerox 1940",293.79,8,436.16,25.42,58.0,10.75,"Regular Air",'2015-04-13','2015-04-12',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"2110","89911","Medium","799","Lee McKenna Gregory","Consumer","Ryazan","Office Supplies","Labels","Small Box","Avery 478",32.76,9,46.15,1.03,5.18,0.5,"Express Air",'2013-05-16','2013-05-14',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"2610","88393","Critical","1016","Francis Sherrill","Home Office","Ryazan","Office Supplies","Paper","Wrap Bag","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",121.15,18,170.93,5.86,9.789999999999,4.389999999999,"Express Air",'2013-08-05','2013-08-02',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"2552","90209","Medium","983","Sue Drake","Small Business","Ryazan","Furniture","Office Furnishings","Small Pack","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",113.13,8,160.63,9.619999999999,21.36,6.67,"Regular Air",'2014-10-19','2014-10-18',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"1763","88476","High","669","Amy Shea","Home Office","Ryazan","Office Supplies","Storage & Organization","Small Box","Fellowes Super Stor/Drawer Files",1923.52,17,2840.36,96.67,170.49,19.989999999999,"Express Air",'2013-06-06','2013-06-03',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"2277","86156","Medium","880","Ellen Beck","Small Business","Ryazan","Technology","Copiers and Fax","Large Box","Canon PC1080F Personal Copier",4609.26,11,6756.14,294.63,633.19,24.49,"Regular Air",'2014-05-26','2014-05-25',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"2038","90943","High","764","Judy Kirk","Consumer","Ryazan","Office Supplies","Labels","Small Box","Avery 510",15.05,6,22.57,0.74,3.96,0.5,"Regular Air",'2015-04-17','2015-04-16',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"2507","89404","High","961","Benjamin Chan","Home Office","Ryazan","Office Supplies","Paper","Small Box","Xerox 1937",340.76,10,507.0,13.6,50.7,5.79,"Regular Air",'2014-07-03','2014-07-01',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"2272","91384","Medium","877","Christian Branch","Corporate","Ryazan","Office Supplies","Envelopes","Small Box","Park Ridge™ Embossed Executive Business Envelopes",40.35,4,59.15,3.63,16.43,1.39,"Regular Air",'2015-03-17','2015-03-16',"","","","Ryazan","Ryazan","RU101480","Russia","54.619","39.719","Europe","Eastern Europe"
"7074","88308","Critical","2579","Marshall Sutherland","Home Office","Sacramento","Office Supplies","Paper","Wrap Bag","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",165.4,6,233.03,7.93,40.04,5.08,"Regular Air",'2015-06-06','2015-06-04',"","","","Sacramento","California","US10931","United States","38.575","-121.4","America","Northern America"
"8818","89032","Low","3188","Jane Clayton","Small Business","Sacramento","Office Supplies","Labels","Small Box","Avery 510",25.63,10,38.409999999999,1.44,3.96,0.5,"Regular Air",'2014-09-26','2014-09-22',"","","","Sacramento","California","US10931","United States","38.575","-121.4","America","Northern America"
"8770","86807","Not Specified","3172","Gilbert Washington","Home Office","Sacramento","Office Supplies","Envelopes","Small Box","#10 White Business Envelopes,4 1/8 x 9 1/2",187.97,17,275.56,8.869999999999,16.54,1.39,"Regular Air",'2014-05-21','2014-05-20',"","","","Sacramento","California","US10931","United States","38.575","-121.4","America","Northern America"
"8562","89992","Critical","3102","Larry Arnold","Consumer","Sacramento","Furniture","Chairs & Chairmats","Large Box","Hon Olson Stacker Stools",1831.81,19,2738.7,101.41,148.6,24.49,"Regular Air",'2014-12-13','2014-12-11',"","","","Sacramento","California","US10931","United States","38.575","-121.4","America","Northern America"
"9353","88838","Critical","3380","Eva Decker","Home Office","Sacramento","Furniture","Chairs & Chairmats","Large Box","SAFCO Arco Folding Chair",2071.08,11,2917.71,211.72,291.48,24.49,"Regular Air",'2012-10-21','2012-10-20',"","","","Sacramento","California","US10931","United States","38.575","-121.4","America","Northern America"
"7024","90875","Low","2568","Betty Schroeder","Home Office","Sacramento","Furniture","Office Furnishings","Small Pack","Advantus Panel Wall Certificate Holder - 8.5x11",51.25,6,76.51,1.26,12.88,6.02,"Regular Air",'2013-03-04','2013-02-27',"","","","Sacramento","California","US10931","United States","38.575","-121.4","America","Northern America"
"7624","86981","High","2784","Rebecca Abrams","Corporate","Sacramento","Furniture","Office Furnishings","Wrap Bag","Coloredge Poster Frame",215.55,22,316.38,14.75,14.98,5.3,"Regular Air",'2013-08-26','2013-08-24',"","","","Sacramento","California","US10931","United States","38.575","-121.4","America","Northern America"
"7510","89489","Medium","2741","Megan York","Small Business","Salem","Office Supplies","Binders and Binder Accessories","Small Box","Tuff Stuff™ Recycled Round Ring Binders",19.03,6,27.79,1.94,5.09,1.49,"Regular Air",'2015-04-01','2015-03-29',"","","","Salem","Massachusetts","US01971","United States","42.522","-70.88","America","Northern America"
"6923","87930","Critical","2542","Anne Kelley","Home Office","Salem","Office Supplies","Paper","Wrap Bag","White GlueTop Scratch Pads",384.85,38,572.91,26.02,15.87,1.97,"Regular Air",'2015-11-11','2015-11-10',"","","","Salem","Massachusetts","US01971","United States","42.522","-70.88","America","Northern America"
"8220","88917","Low","2995","Carol T Pitts","Small Business","Salem","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD-RAM, 3/Pack",475.7,21,697.3,15.66,33.54,1.99,"Regular Air",'2014-10-13','2014-10-09',"","","","Salem","Massachusetts","US01971","United States","42.522","-70.88","America","Northern America"
"9268","88596","Critical","3355","Glenda Simon","Corporate","Salem","Office Supplies","Envelopes","Small Box","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",63.08,12,93.82,3.13,8.06,1.39,"Regular Air",'2015-04-10','2015-04-09',"","","","Salem","Massachusetts","US01971","United States","42.522","-70.88","America","Northern America"
"7002","86469","Not Specified","2561","Laurie Moon","Consumer","Salt Lake City","Technology","Computer Peripherals","Small Box","Logitech Access Keyboard",103.44,10,153.52,10.39,16.87,4.0,"Regular Air",'2015-03-24','2015-03-22',"","","","Salt Lake City","Utah","US84105","United States","40.775","-111.9","America","Northern America"
"7113","87773","Low","2593","Anne Schultz","Corporate","Salt Lake City","Technology","Telephones and Communication","Wrap Bag","Accessory4",126.49,2,179.69,6.03,90.75,0.99,"Regular Air",'2012-09-17','2012-09-12',"","","","Salt Lake City","Utah","US84105","United States","40.775","-111.9","America","Northern America"
"8127","88611","High","2962","Leonard Strauss","Consumer","Salt Lake City","Office Supplies","Paper","Wrap Bag","Wirebound Voice Message Log Book",32.22,10,46.78,1.9,5.03,0.88,"Express Air",'2012-05-09','2012-05-07',"","","","Salt Lake City","Utah","US84105","United States","40.775","-111.9","America","Northern America"
"8511","89907","Low","3081","Constance Ivey","Home Office","Salt Lake City","Office Supplies","Pens & Art Supplies","Wrap Bag","Sanford Pocket Accent Highlighters",14.29,12,20.079999999999,0.44,1.69,1.29,"Regular Air",'2015-01-30','2015-01-26',"","","","Salt Lake City","Utah","US84105","United States","40.775","-111.9","America","Northern America"
"7613","87174","Medium","2780","Gregory Strickland","Corporate","San Diego","Office Supplies","Paper","Wrap Bag","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",60.13,12,87.12,0.71,7.26,2.0,"Regular Air",'2015-12-11','2015-12-10',"","","","San Diego","California","US10934","United States","32.820","-117.1","America","Northern America"
"7060","88304","Not Specified","2577","Alfred Burton","Home Office","San Diego","Office Supplies","Appliances","Small Box","Staples 4 Outlet Surge Protector",75.04,12,106.51,4.37,9.15,3.5,"Regular Air",'2014-03-19','2014-03-18',"","","","San Diego","California","US10934","United States","32.820","-117.1","America","Northern America"
"9252","91301","Not Specified","3351","Nathan Wyatt","Small Business","San Diego","Furniture","Office Furnishings","Medium Box","Deflect-o Glass Clear Studded Chair Mats",94.67,2,129.93,2.48,65.62,10.84,"Express Air",'2013-09-14','2013-09-13',"","","","San Diego","California","US10934","United States","32.820","-117.1","America","Northern America"
"8871","87936","High","3206","Dana Rankin","Consumer","San Diego","Office Supplies","Storage & Organization","Small Box","Hot File 7-Pocket, Floor Stand",1137.2,9,1661.25,67.86,188.35,19.989999999999,"Regular Air",'2013-07-30','2013-07-29',"","","","San Diego","California","US10934","United States","32.820","-117.1","America","Northern America"
"7100","91168","Critical","2587","Eugene H Walsh","Home Office","San Diego","Office Supplies","Binders and Binder Accessories","Small Box","Ibico Recycled Linen-Style Covers",108.73,4,156.639999999999,5.78,41.22,10.55,"Regular Air",'2013-02-11','2013-02-09',"","","","San Diego","California","US10934","United States","32.820","-117.1","America","Northern America"
